timestamp,key,size
1776586089988,clusters/6900103/,1649
1776586091598,courts/ilnd/,689
1776586092581,dockets/49490381/,1726
1776586093853,opinions/1765376/,105
1776586095113,clusters/6880271/,1770
1776586096468,courts/ca8/,607
1776586097620,dockets/5990831/,1776
1776586099337,opinions/1228017/,103
1776586100740,clusters/7749463/,1984
1776586101863,courts/cadc/,632
1776586103689,dockets/53240728/,1684
1776586104795,opinions/4204467/,109
1776586107299,clusters/5488002/,2116
1776586108539,courts/nysd/,917
1776586109851,dockets/9158639/,2978
1776586112500,clusters/2353102/,3571
1776586113883,courts/ca8/,607
1776586115356,dockets/22896081/,1742
1776586116831,opinions/10183579/,159
1776586117889,clusters/8970003/,1894
1776586119316,courts/ca5/,605
1776586120410,dockets/1504664/,1708
1776586121656,opinions/2575244/,105
1776586123825,courts/ilnd/,689
1776586125044,dockets/6409705/,1940
1776586129028,courts/cadc/,632
1776586130245,dockets/59590885/,1858
1776586131425,opinions/78279/,97
1776586132515,clusters/3384603/,1291
1776586134026,courts/ca11/,624
1776586136171,dockets/26841626/,1729
1776586137221,opinions/7074663/,103
1776586138492,clusters/3223773/,2622
1776586140024,courts/ca2/,621
1776586141354,dockets/12965863/,2874
1776586144698,clusters/738408/,1582
1776586145961,courts/ca3/,605
1776586147353,dockets/43309320/,1829
1776586148839,opinions/3180080/,122
1776586150314,clusters/6628073/,8003
1776586151849,courts/ca3/,605
1776586153002,dockets/14211687/,3070
1776586154288,opinions/2912887/,135
1776586155734,clusters/201015/,1466
1776586157065,courts/nysd/,917
1776586158237,dockets/37373950/,1836
1776586159723,opinions/6190457/,140
1776586161154,clusters/6897061/,1704
1776586162862,courts/caed/,770
1776586164165,dockets/13665189/,2956
1776586167077,clusters/2876607/,1253
1776586168275,courts/ca3/,605
1776586169634,dockets/52152371/,1712
1776586172296,clusters/10659463/,1279
1776586173801,courts/ca10/,618
1776586175421,dockets/64710445/,1820
1776586177108,opinions/296098/,136
1776586178438,clusters/6415128/,2029
1776586179744,courts/ca7/,609
1776586181060,dockets/1783980/,1623
1776586182674,opinions/10340615/,153
1776586183679,clusters/3966073/,1769
1776586185152,courts/ca7/,609
1776586186382,dockets/8042732/,3078
1776586187580,opinions/8367242/,120
1776586188584,clusters/3429017/,3363
1776586190030,courts/ca7/,609
1776586191340,dockets/59555923/,1897
1776586192837,opinions/5514501/,101
1776586194063,clusters/664504/,1564
1776586195354,courts/cafc/,637
1776586196691,dockets/38715789/,1756
1776586197968,opinions/3842151/,24620
1776586199269,clusters/4064264/,2982
1776586200456,courts/ca1/,605
1776586201998,dockets/33331369/,1781
1776586205274,clusters/6400272/,1908
1776586206782,courts/ca5/,605
1776586208076,dockets/811033/,1953
1776586209257,opinions/8248389/,101
1776586210843,clusters/10642912/,1464
1776586212391,courts/ca6/,629
1776586213583,dockets/23310375/,1844
1776586216256,clusters/8513172/,1539
1776586218568,courts/nysd/,917
1776586219967,dockets/26512869/,1838
1776586221261,opinions/2960097/,105
1776586222582,clusters/9670754/,1348
1776586223887,courts/ca6/,629
1776586225209,dockets/64581640/,1799
1776586226464,opinions/6032784/,125
1776586227631,clusters/7405062/,1834
1776586228747,courts/caed/,770
1776586230144,dockets/20921654/,1828
1776586232949,clusters/7170537/,1833
1776586234370,courts/ca9/,605
1776586236295,dockets/20508296/,1683
1776586237829,opinions/2947746/,110
1776586239074,clusters/7610198/,1840
1776586240374,courts/ilnd/,689
1776586241681,dockets/9655577/,2936
1776586244647,clusters/3181394/,2860
1776586245788,courts/txnd/,694
1776586247209,dockets/50232034/,1851
1776586248642,opinions/6976305/,28082
1776586250172,clusters/6260333/,1590
1776586251574,courts/ca9/,605
1776586255553,clusters/6456310/,1264
1776586256897,courts/ca5/,605
1776586258156,dockets/58558919/,1708
1776586260908,clusters/8549810/,1928
1776586262349,courts/ca11/,624
1776586263714,dockets/51718541/,1846
1776586266763,clusters/6063526/,1754
1776586267976,courts/scotus/,600
1776586269416,dockets/19848693/,1804
1776586270670,opinions/7641532/,34067
1776586271857,clusters/4150932/,25737
1776586273374,courts/ca5/,605
1776586275390,dockets/12389076/,2946
1776586276641,opinions/6448285/,98
1776586277976,clusters/1348022/,4221
1776586279381,courts/ca6/,629
1776586280673,dockets/22256468/,1896
1776586283184,opinions/4242476/,103
1776586284697,clusters/8945634/,1781
1776586286091,courts/cadc/,632
1776586287489,dockets/55245224/,1757
1776586289963,clusters/9606831/,1275
1776586291392,courts/ca11/,624
1776586292672,dockets/36107433/,1836
1776586295859,clusters/2825262/,2861
1776586297692,courts/scotus/,600
1776586298705,dockets/56081483/,1853
1776586301426,clusters/2959523/,1256
1776586302699,courts/ca4/,633
1776586304024,dockets/24425524/,1822
1776586305383,opinions/1849491/,126
1776586306692,clusters/3114490/,1276
1776586307878,courts/ca5/,605
1776586309305,dockets/25754347/,1798
1776586312086,clusters/10476054/,17510
1776586313671,courts/ca5/,605
1776586314940,dockets/11503408/,2956
1776586316283,opinions/4643300/,116
1776586317425,clusters/3938957/,1762
1776586318701,courts/ca3/,605
1776586319826,dockets/35712754/,1866
1776586321347,opinions/121244/,107
1776586322798,clusters/702284/,2651
1776586324706,courts/txnd/,694
1776586326181,dockets/50421011/,1856
1776586330010,clusters/5654425/,7080
1776586331641,courts/ca10/,618
1776586332976,dockets/46047076/,1811
1776586337375,clusters/6685240/,2400
1776586338668,courts/ca1/,605
1776586340285,dockets/44326110/,1916
1776586341751,opinions/51753/,126
1776586346867,courts/ca3/,605
1776586348432,dockets/37509497/,1781
1776586351300,clusters/10374220/,1322
1776586352764,courts/cand/,671
1776586354129,dockets/25224201/,1679
1776586356588,opinions/10705093/,73514
1776586358138,clusters/279011/,4157
1776586359498,courts/ca1/,605
1776586361022,dockets/43691253/,1765
1776586362259,opinions/3918464/,100
1776586363909,clusters/10277595/,1396
1776586365402,courts/ca11/,624
1776586367920,dockets/63904002/,1737
1776586370652,clusters/6456855/,1286
1776586372166,courts/ca6/,629
1776586373529,dockets/69800524/,1871
1776586376549,clusters/2145158/,3443
1776586377866,courts/ca2/,621
1776586380636,opinions/7831656/,140
1776586382668,clusters/1940766/,1506
1776586384824,courts/ilnd/,689
1776586386074,dockets/28405951/,1767
1776586387115,opinions/11068687/,117
1776586388269,clusters/490261/,1435
1776586389730,courts/ca10/,618
1776586391065,dockets/37628994/,1846
1776586392132,opinions/4322290/,129
1776586395641,courts/ca4/,633
1776586397300,dockets/66029591/,1717
1776586399575,clusters/9663209/,1323
1776586401033,courts/caed/,770
1776586402135,dockets/46066985/,1822
1776586407021,courts/ilnd/,689
1776586408577,dockets/58648081/,1904
1776586410013,opinions/3750561/,119
1776586411277,clusters/1868689/,2498
1776586412418,courts/cacd/,672
1776586413898,dockets/15583514/,1950
1776586415111,opinions/2137711/,85335
1776586416779,clusters/9679059/,1315
1776586418219,courts/ca9/,605
1776586419180,dockets/71887424/,1672
1776586420224,opinions/6512002/,11127
1776586421533,clusters/6124084/,1860
1776586422946,courts/ca4/,633
1776586425260,opinions/6632242/,119
1776586426766,clusters/5300363/,1277
1776586428020,courts/ca9/,605
1776586429523,dockets/67086405/,1827
1776586430773,opinions/2473388/,130
1776586433517,courts/ca1/,605
1776586434857,dockets/41458706/,1704
1776586439040,courts/ca6/,629
1776586440341,dockets/50560977/,1723
1776586442912,clusters/3533502/,3535
1776586445701,courts/ca7/,609
1776586447134,dockets/7055330/,1690
1776586449935,clusters/6573446/,2076
1776586451181,courts/ca5/,605
1776586453838,opinions/7087325/,111
1776586455403,clusters/6565977/,2011
1776586456718,courts/txnd/,694
1776586458158,dockets/37898266/,1868
1776586459757,opinions/3273104/,120
1776586461046,clusters/1632752/,3657
1776586462320,courts/cacd/,672
1776586463603,dockets/7264307/,1928
1776586466416,clusters/9683095/,1261
1776586467435,courts/cand/,671
1776586468499,dockets/19437799/,1769
1776586472077,clusters/153219/,5149
1776586473367,courts/cacd/,672
1776586474589,dockets/19811270/,1674
1776586475933,opinions/7165735/,105
1776586478373,courts/cand/,671
1776586479540,dockets/7042689/,1934
1776586480564,opinions/8647568/,104
1776586481932,clusters/2492563/,1821
1776586483311,courts/cadc/,632
1776586484582,dockets/15945408/,1851
1776586485806,opinions/8197783/,104
1776586487178,clusters/2893852/,1286
1776586488424,courts/cadc/,632
1776586490424,dockets/12027405/,3023
1776586493138,clusters/10608796/,1257
1776586494351,courts/ca11/,624
1776586495546,dockets/15653497/,1671
1776586496705,opinions/8207724/,109
1776586499543,courts/cacd/,672
1776586501056,dockets/64357182/,1700
1776586503661,clusters/6441778/,4675
1776586505022,courts/cafc/,637
1776586506308,dockets/16808951/,1837
1776586507461,opinions/1065325/,127
1776586508888,clusters/9017940/,1783
1776586510020,courts/scotus/,600
1776586511366,dockets/71996643/,1719
1776586512808,opinions/8893396/,101
1776586513967,clusters/9810000/,1332
1776586516137,courts/ca3/,605
1776586517532,dockets/27845316/,1675
1776586518878,opinions/1968405/,100
1776586520463,clusters/3018852/,1268
1776586521426,courts/nysd/,917
1776586522824,dockets/16514862/,1835
1776586524008,opinions/9648259/,98
1776586525172,clusters/9437121/,1633
1776586526575,courts/ca1/,605
1776586527630,dockets/16739249/,1720
1776586528874,opinions/6099519/,6283
1776586531181,courts/ca9/,605
1776586532276,dockets/69718469/,1883
1776586533770,opinions/4922382/,116
1776586535027,clusters/9681653/,1316
1776586536393,courts/ca10/,618
1776586538104,dockets/47260361/,1672
1776586539513,opinions/8566285/,131
1776586540638,clusters/750539/,1614
1776586541710,courts/ca6/,629
1776586542826,dockets/28885392/,1878
1776586544358,opinions/10102307/,102
1776586545681,clusters/4653928/,1450
1776586546973,courts/caed/,770
1776586549504,opinions/6405245/,103
1776586550694,clusters/7651548/,2102
1776586551749,courts/ca8/,607
1776586553090,dockets/19225878/,1779
1776586554435,opinions/1183768/,101
1776586555624,clusters/10621989/,1304
1776586557941,courts/ca6/,629
1776586561863,clusters/2575159/,3733
1776586563351,courts/cafc/,637
1776586564612,dockets/33218578/,1828
1776586565822,opinions/2090798/,105
1776586567222,clusters/6824658/,1682
1776586568377,courts/ca2/,621
1776586569824,dockets/44763941/,1811
1776586571097,opinions/2455004/,84908
1776586572415,clusters/165480/,3641
1776586573615,courts/ca7/,609
1776586574852,dockets/14093228/,1635
1776586576341,opinions/2072045/,103
1776586577753,clusters/5143049/,1973
1776586579086,courts/cand/,671
1776586580260,dockets/46828594/,1837
1776586582908,clusters/1662055/,3209
1776586584480,courts/ca5/,605
1776586585580,dockets/52286306/,1866
1776586588314,clusters/8920147/,1487
1776586589660,courts/cadc/,632
1776586590968,dockets/17122452/,1849
1776586593389,clusters/2120110/,2593
1776586594623,courts/cacd/,672
1776586595927,dockets/7095370/,1979
1776586598227,opinions/10723888/,5533
1776586599587,clusters/4179400/,20270
1776586601188,courts/cafc/,637
1776586602533,dockets/24575874/,1833
1776586603951,opinions/5939159/,98
1776586605221,clusters/4627542/,1438
1776586606582,courts/txnd/,694
1776586608015,dockets/30704199/,1824
1776586610560,clusters/5246855/,2185
1776586612210,courts/ca2/,621
1776586613214,dockets/32217186/,1880
1776586614705,opinions/2770139/,111
1776586615898,clusters/4795782/,2199
1776586617401,courts/cand/,671
1776586618850,dockets/1435416/,1989
1776586620452,opinions/7113265/,113
1776586621866,clusters/2288889/,3016
1776586623532,courts/txnd/,694
1776586624946,dockets/71458773/,1671
1776586626383,opinions/6802683/,114
1776586627756,clusters/122311/,1791
1776586629250,courts/ilnd/,689
1776586630705,dockets/32779492/,1684
1776586632137,opinions/11092661/,71554
1776586633807,clusters/8860240/,1919
1776586635797,courts/ca1/,605
1776586637193,dockets/22620028/,1698
1776586640080,clusters/2932896/,2779
1776586641139,courts/ca4/,633
1776586642282,dockets/6832564/,3281
1776586643542,opinions/6360155/,118
1776586645130,clusters/5670005/,1784
1776586646645,courts/ca7/,609
1776586648141,dockets/15819627/,1851
1776586649463,opinions/8105488/,124
1776586650762,clusters/10589384/,1298
1776586651953,courts/ca6/,629
1776586653505,dockets/69193133/,1769
1776586655005,opinions/594403/,110839
1776586657039,clusters/8191752/,1739
1776586658151,courts/scotus/,600
1776586659529,dockets/44097477/,1841
1776586660889,opinions/1797915/,150
1776586662915,clusters/3123209/,1366
1776586664256,courts/scotus/,600
1776586665462,dockets/66041313/,1788
1776586667084,opinions/8876768/,102
1776586668114,clusters/2077735/,2748
1776586669564,courts/scotus/,600
1776586670884,dockets/33572519/,1833
1776586672173,opinions/6633021/,123
1776586676492,courts/ca8/,607
1776586677614,dockets/58864147/,1717
1776586679126,opinions/7371183/,103
1776586680210,clusters/7280644/,2636
1776586681504,courts/ca6/,629
1776586683110,dockets/38238600/,1831
1776586684333,opinions/6619384/,123
1776586685555,clusters/530270/,1548
1776586686785,courts/ca6/,629
1776586688153,dockets/35675022/,1809
1776586689978,opinions/8205197/,116
1776586692603,courts/cadc/,632
1776586694087,dockets/52190364/,1704
1776586695275,opinions/1809920/,120
1776586696505,clusters/5773385/,1884
1776586698193,courts/ca7/,609
1776586699188,dockets/45921388/,1798
1776586700518,opinions/10017455/,130
1776586703326,courts/ca2/,621
1776586704743,dockets/33252080/,2930
1776586707294,clusters/1929716/,1474
1776586708882,courts/ca7/,609
1776586710340,dockets/57600737/,1846
1776586712693,clusters/8427766/,2166
1776586714049,courts/ca6/,629
1776586719399,courts/ca6/,629
1776586720887,dockets/57217418/,1692
1776586721983,opinions/3349463/,133
1776586722962,clusters/6833313/,2055
1776586724268,courts/ca7/,609
1776586725309,dockets/57186934/,1829
1776586726590,opinions/8554094/,112
1776586727547,clusters/1846416/,1795
1776586728642,courts/ca8/,607
1776586730080,dockets/56112970/,1705
1776586731361,opinions/797864/,117
1776586733920,courts/ca6/,629
1776586735122,dockets/37602352/,1853
1776586736575,opinions/1690501/,103
1776586737670,clusters/8242418/,2394
1776586739153,courts/ca9/,605
1776586740326,dockets/1833627/,1644
1776586743077,clusters/6063034/,1535
1776586744571,courts/cacd/,672
1776586745851,dockets/49874273/,1753
1776586747047,opinions/4629622/,109
1776586748414,clusters/1784518/,1797
1776586749757,courts/caed/,770
1776586754875,courts/ca3/,605
1776586757457,opinions/5057935/,97
1776586758798,clusters/3388983/,2420
1776586760108,courts/ca4/,633
1776586761190,dockets/25730442/,1817
1776586763741,clusters/9401047/,1269
1776586765233,courts/ca11/,624
1776586767184,dockets/15761045/,1847
1776586768705,opinions/1135961/,102
1776586770597,clusters/8453527/,1799
1776586772031,courts/ca5/,605
1776586773223,dockets/17305261/,1837
1776586774296,opinions/9498837/,137
1776586775999,clusters/3190875/,3606
1776586777394,courts/cadc/,632
1776586778675,dockets/71466894/,1830
1776586780138,opinions/1258049/,121
1776586781729,clusters/6444975/,1303
1776586783183,courts/cadc/,632
1776586784282,dockets/36439334/,1664
1776586785525,opinions/60408/,123
1776586787820,courts/txnd/,694
1776586789201,dockets/70474133/,1641
1776586791863,clusters/9263556/,1671
1776586793065,courts/ca7/,609
1776586794263,dockets/31972915/,1792
1776586795477,opinions/10730965/,125
1776586797054,clusters/2230890/,3127
1776586798261,courts/ca1/,605
1776586799460,dockets/33421298/,1878
1776586800992,opinions/3522753/,108
1776586802081,clusters/5829444/,1855
1776586804733,courts/ca11/,624
1776586807868,opinions/2241631/,113
1776586809749,clusters/5446474/,2143
1776586811334,courts/scotus/,600
1776586812796,dockets/29431209/,1731
1776586814300,opinions/4692417/,123
1776586815834,clusters/9015887/,2255
1776586817757,courts/cacd/,672
1776586818876,dockets/51268619/,1838
1776586820355,opinions/4317536/,18996
1776586821843,clusters/9242196/,1486
1776586823099,courts/nysd/,917
1776586824333,dockets/36076854/,1749
1776586825561,opinions/10566302/,68763
1776586827267,clusters/2611231/,2942
1776586828529,courts/cafc/,637
1776586829733,dockets/64291217/,1679
1776586831047,opinions/3045292/,111
1776586832458,clusters/2954645/,1345
1776586833630,courts/cand/,671
1776586835175,dockets/24213770/,1883
1776586837305,opinions/353116/,154
1776586838602,clusters/6613534/,1619
1776586839987,courts/ca6/,629
1776586841175,dockets/9670212/,2910
1776586842443,opinions/7634039/,1146
1776586843903,clusters/1681645/,1629
1776586845285,courts/ca4/,633
1776586846518,dockets/1582230/,1692
1776586847937,opinions/6339693/,112
1776586849139,clusters/227366/,3489
1776586850666,courts/ca1/,605
1776586851846,dockets/11220005/,2992
1776586854308,clusters/157642/,1269
1776586855656,courts/ca3/,605
1776586857025,dockets/45417926/,1907
1776586858589,opinions/1425480/,140
1776586860586,clusters/9443077/,1238
1776586862086,courts/ca5/,605
1776586863482,dockets/64277996/,1643
1776586865718,clusters/9120312/,1485
1776586866894,courts/ca1/,605
1776586868010,dockets/39827567/,1725
1776586871565,courts/cafc/,637
1776586872840,dockets/47420454/,1816
1776586874583,opinions/3789712/,1926
1776586877536,courts/ca3/,605
1776586878863,dockets/14782158/,1838
1776586880146,opinions/4728059/,99
1776586881495,clusters/1985600/,3180
1776586882746,courts/ca2/,621
1776586884047,dockets/20280698/,1753
1776586885213,opinions/8899989/,109
1776586886232,clusters/7134420/,3198
1776586887491,courts/ca9/,605
1776586888903,dockets/38521234/,1690
1776586890028,opinions/1743532/,102
1776586891410,clusters/6192681/,1849
1776586892874,courts/ca2/,621
1776586894299,dockets/19950519/,1898
1776586895833,opinions/2459357/,123
1776586897086,clusters/8026758/,3378
1776586898424,courts/ca3/,605
1776586900357,dockets/37376436/,1869
1776586902440,opinions/5419937/,22576
1776586903984,clusters/6459521/,1732
1776586905491,courts/cand/,671
1776586907159,dockets/55558670/,1741
1776586908739,opinions/10680446/,105
1776586911368,courts/cadc/,632
1776586912540,dockets/66719941/,1726
1776586913721,opinions/8264481/,134
1776586915119,clusters/6452975/,1253
1776586916233,courts/cafc/,637
1776586917504,dockets/29438510/,1679
1776586918888,opinions/3945885/,100
1776586920035,clusters/287808/,1668
1776586921361,courts/cand/,671
1776586922834,dockets/14784931/,1806
1776586924003,opinions/5861080/,97
1776586925443,clusters/2337893/,2965
1776586926770,courts/ca4/,633
1776586929702,opinions/7064500/,124
1776586932348,courts/ca3/,605
1776586933708,dockets/19203414/,1666
1776586934946,opinions/442028/,115
1776586938299,courts/cacd/,672
1776586941292,opinions/506433/,116
1776586942472,clusters/4111187/,3487
1776586943680,courts/cacd/,672
1776586945105,dockets/55900996/,1855
1776586947283,clusters/8849144/,1903
1776586948739,courts/ca9/,605
1776586949890,dockets/45276605/,1774
1776586951201,opinions/10818740/,148
1776586952269,clusters/2615356/,2678
1776586953501,courts/ca1/,605
1776586955352,dockets/23297541/,1762
1776586956707,opinions/182328/,128
1776586957952,clusters/7621831/,1732
1776586959335,courts/ca8/,607
1776586960811,dockets/67360179/,2355
1776586962026,opinions/3813711/,99
1776586963039,clusters/1542439/,4221
1776586964227,courts/ca4/,633
1776586965505,dockets/53741104/,1783
1776586966929,opinions/3672641/,110
1776586968442,clusters/9383402/,1427
1776586969768,courts/ca2/,621
1776586971513,dockets/62872429/,2791
1776586974205,clusters/2765294/,1398
1776586975412,courts/ca11/,624
1776586977961,opinions/1751543/,101
1776586979336,clusters/5628281/,2062
1776586980453,courts/ca9/,605
1776586981556,dockets/14289430/,2918
1776586983148,opinions/10017857/,122
1776586984889,clusters/3149819/,1232
1776586986135,courts/ca1/,605
1776586987294,dockets/11413789/,2990
1776586988892,opinions/9475719/,141
1776586990287,clusters/8116935/,2071
1776586991383,courts/ca10/,618
1776586992489,dockets/41420244/,1867
1776586993625,opinions/5983580/,107
1776586994987,clusters/8392234/,1658
1776586996017,courts/cadc/,632
1776586997492,dockets/17383463/,1945
1776586998734,opinions/1633763/,120
1776587000083,clusters/8448644/,2042
1776587001208,courts/ca4/,633
1776587002697,dockets/51286169/,1796
1776587005076,clusters/2542383/,2899
1776587006486,courts/ca2/,621
1776587007999,dockets/12521288/,1743
1776587009565,opinions/3885102/,22891
1776587012314,courts/ca5/,605
1776587013883,dockets/67326286/,1760
1776587016661,clusters/5727999/,2140
1776587017922,courts/ca4/,633
1776587019553,dockets/48360843/,1838
1776587021001,opinions/7229327/,108
1776587023880,courts/ca6/,629
1776587025345,dockets/10066100/,2927
1776587026876,opinions/9511019/,100
1776587028223,clusters/250682/,3682
1776587029414,courts/ca9/,605
1776587030702,dockets/11699449/,2943
1776587031871,opinions/7630410/,123
1776587033322,clusters/2709059/,3786
1776587034501,courts/cacd/,672
1776587035851,dockets/11976147/,2900
1776587038369,clusters/7940002/,2822
1776587039882,courts/nysd/,917
1776587041214,dockets/18850510/,1764
1776587042839,opinions/9541764/,114
1776587044067,clusters/4808771/,2715
1776587045485,courts/caed/,770
1776587047025,dockets/17311972/,1832
1776587048323,opinions/8597976/,20259
1776587049912,clusters/6269363/,1504
1776587051102,courts/cafc/,637
1776587052369,dockets/35276101/,1829
1776587056778,courts/ca7/,609
1776587060931,clusters/9565257/,1393
1776587062069,courts/ca2/,621
1776587063439,dockets/62045980/,1791
1776587064836,opinions/5854208/,117
1776587066209,clusters/7798940/,2022
1776587067345,courts/ca5/,605
1776587068770,dockets/53277040/,1784
1776587070167,opinions/3346569/,139
1776587071274,clusters/5744914/,1941
1776587072863,courts/cand/,671
1776587074087,dockets/63917096/,1689
1776587075273,opinions/7626565/,99
1776587076409,clusters/7884748/,2074
1776587077423,courts/ca6/,629
1776587078616,dockets/4204136/,1843
1776587081648,clusters/6064843/,2120
1776587083049,courts/cand/,671
1776587084075,dockets/28386095/,1679
1776587087117,clusters/10665064/,1355
1776587088153,courts/ca4/,633
1776587089284,dockets/54367372/,1712
1776587091756,clusters/8804313/,2550
1776587093035,courts/ca8/,607
1776587094074,dockets/7213168/,3072
1776587095238,opinions/7189613/,113
1776587097488,clusters/2760411/,1295
1776587098764,courts/cafc/,637
1776587100017,dockets/71874438/,1739
1776587101317,opinions/2695917/,39876
1776587104231,courts/scotus/,600
1776587105437,dockets/26650270/,1699
1776587106597,opinions/11206551/,134
1776587109317,courts/ca10/,618
1776587110262,dockets/61560178/,1689
1776587111855,opinions/8379308/,934
1776587114403,courts/txnd/,694
1776587115705,dockets/60473001/,1739
1776587118522,clusters/9703557/,1402
1776587119714,courts/ca6/,629
1776587121097,dockets/25186889/,1825
1776587122461,opinions/9161807/,120
1776587123806,clusters/3626182/,6415
1776587125046,courts/ca6/,629
1776587127946,opinions/6211872/,34154
1776587129197,clusters/5150026/,1458
1776587130407,courts/ca3/,605
1776587131932,dockets/61202947/,1607
1776587133329,opinions/5901034/,135
1776587134558,clusters/8777334/,2165
1776587136168,courts/ca10/,618
1776587137401,dockets/23597330/,1671
1776587138708,opinions/6259940/,108
1776587139895,clusters/9106051/,1722
1776587141205,courts/ca9/,605
1776587142660,dockets/58719407/,1860
1776587145645,clusters/1664721/,3081
1776587147198,courts/ca3/,605
1776587148306,dockets/2204727/,1710
1776587149711,opinions/6900128/,117
1776587151101,clusters/10466059/,15076
1776587152926,courts/ca3/,605
1776587154325,dockets/67560040/,1729
1776587155528,opinions/547534/,139
1776587157083,clusters/3554608/,5166
1776587158138,courts/nysd/,917
1776587159520,dockets/15368079/,1947
1776587160680,opinions/7878149/,44729
1776587162051,clusters/7783742/,2119
1776587164074,courts/cadc/,632
1776587165242,dockets/50283840/,1780
1776587166683,opinions/8515458/,124
1776587168111,clusters/4437559/,1504
1776587169356,courts/cafc/,637
1776587170731,dockets/558018/,1614
1776587172255,opinions/6955107/,101
1776587173439,clusters/6281486/,1841
1776587174889,courts/txnd/,694
1776587176416,dockets/42610232/,1776
1776587178684,clusters/6565972/,1940
1776587179849,courts/cadc/,632
1776587182507,opinions/10674898/,109
1776587183962,clusters/6763215/,2260
1776587185313,courts/txnd/,694
1776587186501,dockets/31000203/,1801
1776587188708,clusters/9679343/,1248
1776587190432,courts/ca8/,607
1776587191845,dockets/21347755/,1760
1776587193322,opinions/3418569/,103
1776587195702,courts/cacd/,672
1776587197650,dockets/72970486/,2367
1776587199135,opinions/1321584/,136
1776587200090,clusters/2190233/,3007
1776587201676,courts/ca11/,624
1776587202836,dockets/29763483/,2963
1776587204170,opinions/8982811/,998
1776587205674,clusters/6343583/,2096
1776587207227,courts/ca1/,605
1776587208704,dockets/19296420/,1832
1776587210029,opinions/10710350/,11565
1776587211497,clusters/1861123/,1588
1776587212750,courts/caed/,770
1776587213856,dockets/19036824/,1826
1776587215115,opinions/3030430/,122
1776587217357,clusters/6063241/,1865
1776587219467,courts/ca6/,629
1776587220739,dockets/65905865/,1664
1776587222289,opinions/6941492/,98
1776587223886,clusters/1280315/,2822
1776587225231,courts/cafc/,637
1776587226322,dockets/42088658/,1759
1776587227563,opinions/7564487/,1331
1776587228800,clusters/170126/,2969
1776587230318,courts/cacd/,672
1776587231747,dockets/4221212/,3077
1776587232969,opinions/5751405/,36624
1776587234353,clusters/10301295/,1245
1776587235725,courts/scotus/,600
1776587236875,dockets/34158549/,1702
1776587238210,opinions/3235407/,112
1776587239589,clusters/8690513/,1697
1776587241020,courts/ca4/,633
1776587242260,dockets/48974794/,1851
1776587243286,opinions/3639948/,111
1776587244553,clusters/1399938/,6918
1776587246325,courts/ca4/,633
1776587247571,dockets/64635886/,1695
1776587248780,opinions/1542998/,141
1776587250139,clusters/4937885/,1701
1776587251429,courts/cand/,671
1776587252551,dockets/53679327/,1813
1776587254012,opinions/4195867/,133
1776587255422,clusters/4715787/,2670
1776587256935,courts/ca3/,605
1776587261240,clusters/7272448/,2804
1776587262773,courts/cafc/,637
1776587263953,dockets/36463457/,1823
1776587265406,opinions/10450712/,111
1776587266621,clusters/3350759/,1662
1776587267807,courts/ca11/,624
1776587269234,dockets/8625671/,2781
1776587271943,clusters/9846033/,1261
1776587273190,courts/caed/,770
1776587274624,dockets/71202262/,1637
1776587276079,opinions/502310/,152
1776587277350,clusters/7203916/,2960
1776587278811,courts/ca11/,624
1776587281343,opinions/6240526/,104
1776587282715,clusters/161615/,2084
1776587284164,courts/scotus/,600
1776587288642,clusters/1111242/,1654
1776587289944,courts/caed/,770
1776587291040,dockets/29187447/,1667
1776587294672,courts/cafc/,637
1776587296071,dockets/58412303/,1904
1776587297362,opinions/5370747/,102
1776587299185,clusters/8286842/,1490
1776587300556,courts/ca8/,607
1776587302064,dockets/16655438/,1716
1776587303337,opinions/10090333/,104
1776587304475,clusters/9670620/,1394
1776587305644,courts/scotus/,600
1776587308306,opinions/7747247/,95
1776587309751,clusters/6758044/,1975
1776587310730,courts/ilnd/,689
1776587312556,dockets/5250631/,3089
1776587313851,opinions/273004/,107
1776587314983,clusters/6963868/,2160
1776587316466,courts/ca8/,607
1776587317741,dockets/46415775/,1839
1776587319514,opinions/9335686/,127
1776587320883,clusters/789751/,1820
1776587322474,courts/nysd/,917
1776587323741,dockets/16295770/,1833
1776587325218,opinions/10367934/,129
1776587326399,clusters/174417/,3341
1776587327600,courts/ca10/,618
1776587328886,dockets/58476311/,1832
1776587329927,opinions/1476676/,99
1776587331795,clusters/6188772/,1884
1776587333238,courts/ilnd/,689
1776587334733,dockets/7045221/,3143
1776587336979,clusters/5105141/,2006
1776587337965,courts/ca10/,618
1776587339174,dockets/50943207/,1840
1776587340249,opinions/2857808/,36375
1776587341702,clusters/2011613/,1592
1776587342895,courts/ca4/,633
1776587344337,dockets/55471371/,1710
1776587345719,opinions/11211128/,134
1776587347017,clusters/9695297/,1237
1776587348292,courts/cand/,671
1776587349954,dockets/43206212/,1865
1776587351411,opinions/8098469/,104
1776587352462,clusters/4969985/,2125
1776587353860,courts/ca11/,624
1776587355026,dockets/32531191/,1903
1776587357901,clusters/1260714/,2088
1776587359379,courts/ca1/,605
1776587360722,dockets/29009212/,1841
1776587362016,opinions/6460239/,100
1776587364835,courts/txnd/,694
1776587366249,dockets/42058337/,1712
1776587367691,opinions/5231563/,135
1776587369023,clusters/8464297/,1701
1776587370060,courts/ca4/,633
