timestamp,key,size
1775970057565,bill/119/hconres/5396,231
1775970058800,bill/119/hjres/8870,229
1775970060032,amendment/119/hamdt/1266,244
1775970065047,amendment/97/samdt/595,1862
1775970066394,amendment/119/hamdt/1301,244
1775970067630,bill/119/s/3017,2198
1775970068740,bill/116/hr/2611,2937
1775970070064,roll-call-vote/119/senate/2/454,68
1775970071273,amendment/113/samdt/623,2305
1775970072737,amendment/119/hamdt/108,1498
1775970074082,amendment/101/hamdt/2443,244
1775970075334,bill/104/s/3905,225
1775970076590,bill/108/sconres/1508,231
1775970077807,roll-call-vote/119/house/1/198,67
1775970079009,bill/119/hr/4422,2871
1775970080321,roll-call-vote/119/house/1/68,66
1775970081532,bill/107/sres/2662,228
1775970082752,roll-call-vote/114/senate/1/623,68
1775970083963,amendment/119/samdt/1615,1642
1775970085286,amendment/112/hamdt/2133,244
1775970086522,bill/119/hr/4026,2565
1775970087826,bill/119/hr/6348,2742
1775970088940,bill/94/sjres/2386,228
1775970090180,bill/117/hconres/3780,231
1775970091420,bill/119/hr/8471,226
1775970092652,roll-call-vote/119/senate/1/513,68
1775970093869,bill/115/hjres/3221,229
1775970095114,bill/119/hjres/7434,229
1775970096355,bill/99/sres/739,226
1775970097608,bill/115/hjres/1013,229
1775970098856,bill/113/sconres/699,230
1775970100098,bill/119/hjres/6205,229
1775970101340,bill/119/hjres/5492,229
1775970102575,bill/97/hjres/1185,228
1775970103849,bill/106/hconres/2536,231
1775970105101,amendment/102/hamdt/482,2167
1775970106420,roll-call-vote/101/senate/1/470,68
1775970107630,bill/119/hr/8085,2841
1775970108742,bill/119/sres/7435,228
1775970109982,bill/119/hr/4010,2677
1775970111303,roll-call-vote/119/house/1/190,67
1775970112511,bill/94/hjres/266,2337
1775970113890,amendment/102/samdt/360,2236
1775970115237,bill/119/hjres/2644,229
1775970116479,amendment/115/hamdt/1866,244
1775970117726,amendment/119/hamdt/382,243
1775970118998,amendment/119/samdt/278,1662
1775970120114,amendment/95/samdt/1929,243
1775970121568,bill/101/sconres/4318,231
1775970122815,bill/119/sjres/954,228
1775970124061,bill/113/s/3963,225
1775970125313,amendment/118/samdt/1750,1483
1775970126619,amendment/119/samdt/532,1667
1775970127920,amendment/119/samdt/2018,1674
1775970129250,amendment/100/samdt/793,2324
1775970130591,bill/119/s/3397,2470
1775970131930,amendment/106/hamdt/1368,244
1775970133174,bill/99/hr/1649,2277
1775970134577,amendment/119/hamdt/1261,244
1775970135815,bill/119/hr/1866,2783
1775970136936,amendment/119/hamdt/720,243
1775970138182,bill/114/sres/3888,228
1775970139429,amendment/108/hamdt/2570,244
1775970140827,bill/103/sres/3392,228
1775970142066,roll-call-vote/119/senate/2/569,68
1775970143276,bill/119/sconres/5794,231
1775970144517,bill/119/hr/5557,2674
1775970145632,roll-call-vote/106/senate/1/610,68
1775970146847,bill/102/sconres/260,230
1775970148086,bill/119/sjres/6089,229
1775970149331,bill/99/hconres/1434,230
1775970150594,bill/117/sjres/759,228
1775970151882,bill/119/sres/8193,228
1775970153115,bill/119/sres/8580,228
1775970154356,bill/119/s/8457,225
1775970155598,amendment/119/hamdt/1882,244
1775970156844,bill/96/hr/2548,2225
1775970158166,roll-call-vote/103/senate/2/48,67
1775970159385,bill/116/hconres/185,230
1775970160619,bill/119/sjres/5258,229
1775970161851,bill/119/sconres/7228,231
1775970163089,amendment/119/hamdt/1121,244
1775970164340,bill/110/s/1693,3591
1775970165633,bill/119/hconres/2320,231
1775970166858,roll-call-vote/119/house/1/73,66
1775970168072,bill/110/sres/416,2677
1775970169390,bill/119/hr/1736,3476
1775970170505,bill/119/hres/2933,228
1775970171749,amendment/113/samdt/2525,1500
1775970173080,bill/119/sjres/8741,229
1775970174330,bill/117/sres/4652,228
1775970175565,bill/115/sres/797,227
1775970176813,bill/115/sres/3855,228
1775970178064,bill/119/hconres/5955,231
1775970179303,bill/114/sconres/2661,231
1775970180558,bill/119/sres/1850,228
1775970181802,bill/119/hjres/4625,229
1775970183044,amendment/97/hamdt/1662,243
1775970184274,amendment/103/hamdt/1238,244
1775970185494,bill/119/hres/3909,228
1775970186732,amendment/119/samdt/1573,1650
1775970188131,bill/119/hres/7133,228
1775970189377,bill/119/sjres/2836,229
1775970190624,amendment/119/samdt/469,1658
1775970191913,bill/119/s/7295,225
1775970193155,bill/95/s/4886,224
1775970194387,amendment/119/samdt/2642,1869
1775970195675,amendment/119/hamdt/2379,244
1775970196911,roll-call-vote/101/house/1/464,67
1775970198128,bill/119/sres/3206,228
1775970199373,bill/102/hconres/3562,231
1775970200620,amendment/95/hamdt/2505,243
1775970201843,roll-call-vote/119/house/2/64,66
1775970203067,bill/119/hr/14,2418
1775970204183,amendment/104/hamdt/1156,2195
1775970205493,roll-call-vote/119/senate/2/392,68
1775970206731,bill/119/sjres/2842,229
1775970207971,bill/119/hres/5903,228
1775970209200,amendment/119/hamdt/551,243
1775970210516,bill/97/sres/3578,227
1775970211739,roll-call-vote/119/house/2/467,67
1775970212945,roll-call-vote/114/house/2/522,67
1775970214166,bill/105/sconres/1850,231
1775970215409,bill/111/sres/1940,228
1775970216654,amendment/119/samdt/138,1906
1775970218006,roll-call-vote/119/senate/1/595,68
1775970219220,bill/97/hconres/3809,230
1775970220482,bill/119/s/4018,2482
1775970221590,bill/114/s/4418,225
1775970222824,amendment/119/hamdt/1408,244
1775970224054,bill/119/sres/8400,228
1775970225274,roll-call-vote/119/senate/2/362,68
1775970226498,roll-call-vote/110/house/1/612,67
1775970227716,amendment/111/samdt/252,2003
1775970229092,amendment/119/hamdt/2689,244
1775970230330,roll-call-vote/101/senate/2/85,67
1775970231544,bill/119/hconres/4130,231
1775970232799,bill/119/hconres/233,230
1775970234028,amendment/111/hamdt/2700,244
1775970235281,bill/101/sjres/3973,229
1775970236514,bill/119/hr/5618,2675
1775970237707,roll-call-vote/105/senate/2/393,68
1775970238917,bill/119/hjres/3455,229
1775970240166,bill/94/hconres/951,229
1775970241399,bill/119/sres/4938,228
1775970242642,bill/110/sjres/3112,229
1775970243890,amendment/119/samdt/595,1660
1775970245192,bill/119/hconres/7354,231
1775970246448,bill/119/hr/1596,3017
1775970247557,roll-call-vote/114/senate/2/277,68
1775970248779,bill/119/hres/7555,228
1775970249999,amendment/116/hamdt/2130,244
1775970251232,bill/98/sconres/4487,230
1775970252449,bill/119/s/196,3073
1775970253761,bill/119/sres/5760,228
1775970255003,bill/119/sjres/558,228
1775970256244,bill/119/sjres/1996,229
1775970257473,amendment/119/hamdt/1540,244
1775970258715,amendment/111/hamdt/455,2342
1775970260059,amendment/119/samdt/2706,2047
1775970261359,roll-call-vote/109/senate/2/264,68
1775970262586,bill/119/hr/6272,2672
1775970263705,bill/101/hconres/1458,231
1775970264941,bill/119/sjres/6433,229
1775970266164,bill/119/hjres/8858,229
1775970267412,amendment/119/hamdt/1809,244
1775970268665,amendment/119/hamdt/289,243
1775970269911,bill/119/sres/308,2365
1775970271225,roll-call-vote/119/house/1/681,67
1775970272445,bill/119/sconres/6412,231
1775970273686,bill/119/sres/7834,228
1775970274915,bill/117/s/4425,2508
1775970276261,bill/119/sres/1986,228
1775970277489,bill/104/sconres/2481,231
1775970278720,bill/113/s/2993,2540
1775970280025,bill/95/sres/2376,227
1775970281273,amendment/119/hamdt/1574,244
1775970282524,amendment/119/samdt/438,1664
1775970283830,amendment/119/hamdt/2592,244
1775970285084,bill/119/hr/3164,3025
1775970286197,bill/100/sres/3185,228
1775970287455,bill/119/hconres/8187,231
1775970288686,bill/107/hr/304,2371
1775970290121,bill/119/hr/6644,3374
1775970291240,bill/114/sres/4396,228
1775970292491,bill/119/s/605,2534
1775970293607,amendment/119/hamdt/1931,244
1775970294846,roll-call-vote/108/house/1/177,67
1775970296049,amendment/119/hamdt/1869,244
1775970297297,amendment/95/hamdt/468,242
1775970298530,bill/100/s/1661,2379
1775970299824,bill/116/hres/2657,228
1775970301066,bill/110/hjres/2635,229
1775970302301,amendment/117/hamdt/2430,244
1775970303532,bill/119/hconres/2315,231
1775970304771,amendment/119/samdt/2267,1449
1775970306199,bill/119/hr/2186,3165
1775970307320,bill/112/hres/1293,228
1775970308565,bill/119/hr/119,3138
1775970309678,bill/119/hconres/6820,231
1775970310928,amendment/108/hamdt/845,243
1775970312171,bill/119/sres/6751,228
1775970313420,bill/119/hr/2950,2690
1775970314536,amendment/95/samdt/1425,243
1775970315768,bill/119/sjres/1926,229
1775970317001,roll-call-vote/112/house/2/642,67
1775970318216,amendment/119/hamdt/462,243
1775970319457,amendment/108/samdt/723,2575
1775970320947,bill/94/sconres/2336,230
1775970322193,bill/119/sres/710,227
1775970323421,bill/119/hjres/2590,229
1775970324650,amendment/119/hamdt/291,243
1775970325895,roll-call-vote/119/senate/2/204,68
1775970327119,amendment/100/hamdt/1336,244
1775970328371,bill/119/hres/3277,228
1775970329607,bill/119/sres/7937,228
1775970330849,bill/119/sjres/7455,229
1775970332100,bill/119/sres/3182,228
1775970333359,amendment/99/samdt/522,2193
1775970334769,bill/119/hconres/2237,231
1775970335994,bill/119/hres/2805,228
1775970337230,amendment/119/samdt/2473,1554
1775970338537,bill/112/hjres/4736,229
1775970339768,roll-call-vote/103/senate/2/222,68
1775970340974,bill/101/hr/3508,2590
1775970342446,amendment/119/samdt/1779,1664
1775970343748,bill/111/hjres/4700,229
1775970344988,roll-call-vote/119/house/1/482,67
1775970346228,amendment/119/samdt/2176,2160
1775970347540,bill/115/s/3707,2521
1775970348866,bill/119/hr/6663,2628
1775970350230,roll-call-vote/119/senate/1/664,68
1775970351453,roll-call-vote/119/senate/1/471,68
1775970352674,roll-call-vote/101/senate/2/142,68
1775970353892,roll-call-vote/119/senate/2/649,68
1775970355098,bill/105/sconres/4350,231
1775970356338,bill/119/hconres/8888,231
1775970357580,bill/119/s/5501,225
1775970358820,amendment/119/samdt/212,1667
1775970360118,bill/119/hr/5990,2869
1775970361228,bill/115/s/4594,225
1775970362478,amendment/119/samdt/978,1694
1775970363778,bill/116/sjres/1847,229
1775970365023,bill/109/hres/2271,228
1775970366262,bill/119/sres/7967,228
1775970367478,bill/108/hconres/3703,231
1775970368695,amendment/115/hamdt/772,2538
1775970370012,roll-call-vote/119/house/2/184,67
1775970371237,bill/96/hjres/2261,228
1775970372463,bill/119/hjres/3347,229
1775970373695,bill/102/hres/4436,228
1775970375454,roll-call-vote/119/senate/2/661,68
1775970376666,bill/119/hr/3807,2617
1775970377962,amendment/119/samdt/1687,1630
1775970379265,bill/118/sconres/3983,231
1775970380499,bill/119/sres/7504,228
1775970381731,bill/119/hconres/2814,231
1775970382999,amendment/119/samdt/1181,1668
1775970384286,amendment/119/samdt/1165,1664
1775970385661,bill/119/hjres/8771,229
1775970386905,bill/119/hjres/2642,229
1775970388149,bill/119/sconres/2073,231
1775970389392,bill/119/sjres/569,228
1775970390633,amendment/97/samdt/1837,1375
1775970391921,bill/119/hconres/1991,231
1775970393237,roll-call-vote/119/senate/1/470,68
1775970394465,roll-call-vote/119/senate/2/486,68
1775970395691,roll-call-vote/119/house/2/347,67
1775970396915,amendment/94/hamdt/2778,243
1775970398135,bill/119/hres/3611,228
1775970399371,bill/119/hr/3198,2824
1775970400713,bill/119/hconres/3207,231
1775970401943,bill/119/sres/1432,228
1775970403178,roll-call-vote/119/senate/2/618,68
1775970404396,amendment/114/samdt/1629,2027
1775970405719,bill/104/hres/3055,228
1775970406952,bill/119/hconres/7301,231
1775970408190,roll-call-vote/119/senate/2/454,68
1775970409395,bill/106/hres/1144,228
1775970410632,amendment/119/hamdt/852,243
1775970411871,bill/109/sconres/542,230
1775970413104,roll-call-vote/119/senate/1/7,66
1775970414333,bill/106/hjres/4554,229
1775970415571,bill/119/hjres/3265,229
1775970416795,bill/119/sres/692,227
1775970418012,amendment/119/samdt/2024,1674
1775970419293,bill/119/hr/41,3462
1775970420412,bill/119/sres/2035,228
1775970421653,amendment/106/hamdt/2015,244
1775970422903,roll-call-vote/101/house/2/505,67
1775970424128,roll-call-vote/119/senate/2/580,68
1775970425347,bill/119/sres/1960,228
1775970426587,bill/93/hconres/1335,230
1775970427824,bill/119/sres/2220,228
1775970429051,bill/119/sconres/6874,231
1775970430274,amendment/94/samdt/1195,243
1775970431638,bill/109/sjres/1502,229
1775970432887,amendment/119/hamdt/2228,244
1775970434142,bill/119/hconres/4448,231
1775970435372,amendment/96/samdt/589,242
1775970436603,bill/119/sconres/7945,231
1775970437845,bill/98/s/1785,2398
1775970439211,bill/119/sjres/8613,229
1775970440457,amendment/115/hamdt/1710,244
1775970441698,bill/119/hjres/285,228
1775970442923,bill/119/sconres/2278,231
1775970444158,amendment/112/samdt/706,1529
1775970445480,amendment/119/hamdt/911,243
1775970446729,bill/115/sjres/2519,229
1775970447962,bill/119/s/6961,225
1775970449195,amendment/95/hamdt/1984,243
1775970450443,amendment/119/hamdt/135,1494
1775970451730,amendment/119/hamdt/1922,244
1775970452967,bill/119/s/4943,225
1775970454214,amendment/118/hamdt/2465,244
1775970455454,bill/98/sconres/240,229
1775970456674,bill/101/sconres/2886,231
1775970457915,bill/119/sjres/8273,229
1775970459159,bill/119/hr/8665,226
1775970460414,bill/119/hconres/2815,231
1775970461664,roll-call-vote/119/house/1/517,67
1775970462883,roll-call-vote/119/house/2/690,67
1775970464083,roll-call-vote/119/senate/2/435,68
1775970465315,bill/119/s/5150,225
1775970466544,bill/119/hjres/8124,229
1775970467780,amendment/110/hamdt/337,2300
1775970469183,bill/119/hconres/7487,231
1775970470420,amendment/119/samdt/926,1709
1775970471779,bill/119/hres/3094,228
1775970476231,roll-call-vote/116/senate/1/14,67
1775970477454,roll-call-vote/119/house/2/449,67
1775970478655,bill/96/hjres/3235,228
1775970479876,bill/119/s/2765,2254
1775970481555,bill/103/sjres/4874,229
1775970482770,amendment/119/hamdt/1740,244
1775970484011,amendment/119/samdt/2638,1869
1775970485296,roll-call-vote/119/senate/2/524,68
1775970486616,bill/96/s/2054,2351
1775970487954,bill/119/hjres/487,228
1775970489196,bill/119/s/8162,225
1775970490430,amendment/105/samdt/626,2053
1775970491849,bill/117/s/4260,2368
1775970493172,amendment/99/samdt/2712,2151
1775970494498,bill/119/sconres/8857,231
1775970495726,bill/94/hres/976,2129
1775970497071,bill/119/hres/7251,228
1775970498307,bill/119/hconres/2690,231
1775970499542,bill/119/hres/7987,228
1775970500783,amendment/119/samdt/2704,2043
1775970502111,bill/119/sres/7798,228
1775970503344,bill/119/hr/6413,2479
1775970504459,bill/119/hres/5780,228
1775970505711,amendment/119/hamdt/116,1539
1775970507106,bill/119/sconres/5716,231
1775970508343,amendment/119/samdt/1559,1670
1775970509704,bill/119/sconres/6750,231
1775970510936,bill/100/sjres/2557,229
1775970512168,bill/95/hconres/938,229
1775970513415,bill/119/sconres/613,230
1775970514649,bill/111/hres/2185,228
1775970515881,bill/119/hr/5186,2902
1775970516994,bill/119/s/8002,225
1775970518235,bill/103/sres/4119,228
1775970519479,amendment/98/samdt/1489,2194
1775970520793,roll-call-vote/119/house/1/295,67
1775970522012,bill/119/hres/3701,228
1775970523269,amendment/115/hamdt/2425,244
1775970524525,bill/119/sres/6998,228
1775970525767,bill/113/hconres/4135,231
1775970527006,amendment/119/samdt/820,1661
1775970528404,bill/119/sres/8972,228
1775970529641,bill/119/hjres/8179,229
1775970530875,bill/116/sres/2195,228
1775970532117,roll-call-vote/119/senate/1/535,68
1775970533336,bill/119/sjres/2466,229
1775970534579,amendment/106/samdt/1306,2236
1775970535983,roll-call-vote/107/senate/2/294,68
1775970537207,amendment/119/hamdt/1663,244
1775970538432,bill/119/hr/4024,3046
1775970539545,amendment/119/samdt/2294,1661
1775970540832,roll-call-vote/119/house/1/164,67
1775970542058,bill/119/hconres/2884,231
1775970543302,amendment/119/samdt/82,1485
1775970544599,bill/103/hconres/521,230
1775970545850,roll-call-vote/119/senate/1/407,68
1775970547075,roll-call-vote/105/house/1/585,67
1775970548295,amendment/109/samdt/2034,1627
1775970549708,roll-call-vote/119/house/2/338,67
1775970550931,amendment/118/hamdt/1733,244
1775970552166,bill/119/sjres/4499,229
1775970553396,bill/119/hr/8035,3039
1775970554504,bill/96/sconres/4471,230
1775970555749,bill/101/hjres/2974,229
1775970556999,bill/119/hconres/346,230
1775970558226,amendment/94/hamdt/2830,243
1775970559467,roll-call-vote/109/senate/2/655,68
1775970560683,roll-call-vote/119/house/1/454,67
1775970561891,bill/105/hconres/2465,231
1775970563132,bill/100/hconres/1724,231
1775970564387,roll-call-vote/119/senate/2/660,68
1775970565600,bill/119/s/8056,225
1775970566845,bill/119/sconres/6921,231
1775970568096,roll-call-vote/106/senate/1/361,68
1775970569320,bill/110/sconres/3714,231
1775970570561,amendment/113/hamdt/2582,244
1775970571809,bill/93/hres/1640,227
1775970573049,amendment/119/hamdt/454,243
1775970574293,bill/119/hjres/6723,229
1775970575526,amendment/119/samdt/547,1658
1775970576825,bill/119/sconres/4617,231
1775970578070,bill/119/hjres/6448,229
1775970579311,roll-call-vote/119/house/1/24,66
1775970580545,roll-call-vote/108/house/2/204,67
1775970581749,bill/94/hres/3514,227
1775970582995,amendment/119/samdt/697,1696
1775970584316,roll-call-vote/119/senate/2/690,68
1775970585537,bill/119/sjres/3122,229
1775970586778,roll-call-vote/109/senate/2/392,68
1775970587987,bill/112/sjres/2319,229
1775970589233,amendment/119/hamdt/1674,244
1775970590456,amendment/119/samdt/965,1664
1775970591741,amendment/104/samdt/352,1495
1775970593057,bill/119/sconres/6514,231
1775970594291,amendment/115/samdt/2447,1728
1775970595600,bill/119/hr/854,2855
1775970596721,bill/119/sconres/746,230
1775970597953,bill/119/hres/4957,228
1775970599199,roll-call-vote/105/house/1/267,67
1775970600422,bill/119/sconres/7670,231
1775970601654,bill/119/hres/2324,228
1775970602893,bill/119/hjres/8180,229
1775970604129,roll-call-vote/112/senate/2/270,68
1775970605350,amendment/101/samdt/1785,1606
1775970606636,roll-call-vote/119/senate/1/570,68
1775970607835,roll-call-vote/115/house/1/153,67
1775970609034,bill/119/sres/4264,228
1775970610262,bill/119/s/8109,225
1775970611500,bill/119/sres/7500,228
1775970612745,bill/97/s/2864,2115
1775970614112,bill/98/hjres/4168,228
1775970615350,amendment/119/hamdt/2391,244
1775970616584,roll-call-vote/119/house/2/79,66
1775970617804,bill/119/s/5385,225
1775970619058,bill/114/s/3230,2408
1775970620354,bill/96/sconres/1260,230
1775970621597,bill/119/sres/7440,228
1775970622852,amendment/119/hamdt/1350,244
1775970624070,roll-call-vote/115/senate/1/217,68
1775970625306,roll-call-vote/110/senate/1/73,67
1775970626523,bill/95/hres/2091,227
1775970627762,bill/105/s/169,2355
1775970633465,roll-call-vote/119/senate/2/663,68
1775970634682,amendment/96/samdt/2011,243
1775970635909,amendment/102/hamdt/1471,244
1775970637140,amendment/109/hamdt/2006,244
1775970638363,bill/119/hconres/6932,231
1775970639603,bill/119/sconres/3054,231
1775970640832,bill/119/hr/8411,226
1775970642075,bill/119/sjres/2541,229
1775970643308,roll-call-vote/119/house/2/480,67
1775970644523,bill/108/hconres/1218,231
1775970645747,roll-call-vote/110/house/2/303,67
1775970646969,bill/119/hr/8412,226
1775970648209,bill/119/s/7613,225
1775970649441,amendment/119/samdt/1456,1630
1775970650564,bill/119/hr/1867,3146
1775970651684,amendment/119/hamdt/1610,244
1775970652908,bill/119/hconres/5144,231
1775970654146,bill/119/sres/4343,228
1775970655395,bill/118/hjres/1730,229
1775970656642,bill/112/hconres/872,230
1775970657889,bill/119/hres/1912,228
1775970659135,bill/107/hres/4931,228
1775970660375,amendment/119/samdt/2829,1839
1775970661496,amendment/105/samdt/359,2321
1775970662800,bill/119/s/261,2160
1775970663917,amendment/119/hamdt/858,243
1775970665158,bill/119/sjres/7140,229
1775970666403,amendment/110/hamdt/353,2235
1775970667871,bill/119/sres/6913,228
1775970669118,bill/119/hjres/7296,229
1775970670370,roll-call-vote/119/senate/1/207,68
1775970671586,bill/105/hr/2735,2271
1775970672996,bill/115/hres/3406,228
1775970674238,amendment/112/samdt/152,2535
1775970675583,bill/119/sres/3800,228
1775970676822,amendment/119/samdt/2361,1764
1775970678112,bill/119/hres/7756,228
1775970679346,bill/113/sconres/3673,231
1775970680583,amendment/119/samdt/2975,1756
1775970681871,bill/119/sjres/8318,229
1775970683104,bill/103/sres/1075,228
1775970684345,roll-call-vote/113/senate/2/484,68
1775970685564,amendment/112/hamdt/1157,2339
1775970686924,amendment/119/samdt/529,1652
1775970688253,bill/119/sres/1654,228
1775970689497,amendment/108/samdt/962,2268
1775970690916,bill/119/hr/5879,2647
1775970692031,roll-call-vote/119/house/1/516,67
1775970693264,bill/119/hres/1868,228
1775970694496,amendment/119/hamdt/1993,244
1775970695734,bill/119/sconres/765,230
1775970696979,amendment/119/hamdt/2827,244
1775970698224,roll-call-vote/104/house/2/469,67
1775970699451,roll-call-vote/104/house/1/520,67
1775970700669,bill/99/sconres/1287,230
1775970701902,amendment/117/samdt/407,1646
1775970703204,bill/119/hjres/2015,229
1775970704446,amendment/119/samdt/27,1495
1775970705733,bill/103/hconres/4138,231
1775970706972,bill/119/hres/5909,228
1775970708228,amendment/119/samdt/935,1709
1775970709514,bill/119/hres/7517,228
1775970710738,roll-call-vote/119/senate/1/454,68
1775970713035,bill/119/s/1390,2339
1775970714149,bill/119/hjres/7112,229
1775970715396,bill/114/hjres/4707,229
1775970716639,bill/115/hconres/3435,231
1775970717869,bill/110/hconres/2570,231
1775970719087,roll-call-vote/119/senate/1/414,68
1775970720304,bill/119/sres/5657,228
1775970721539,roll-call-vote/113/house/2/87,66
1775970722750,bill/119/hjres/8528,229
1775970723983,roll-call-vote/119/house/2/534,67
1775970725203,bill/93/hr/4424,2290
1775970726504,bill/119/hconres/6927,231
1775970727733,roll-call-vote/119/house/2/266,67
1775970728958,amendment/119/hamdt/2667,244
1775970730196,roll-call-vote/119/house/2/348,67
1775970731404,roll-call-vote/119/house/2/307,67
1775970732612,bill/115/hjres/3094,229
1775970733854,bill/119/sconres/8462,231
1775970735097,bill/104/sres/803,227
1775970736333,bill/119/hres/1343,228
1775970737575,bill/119/hjres/7803,229
1775970738806,bill/119/hres/8503,228
1775970740044,amendment/111/samdt/2607,1525
1775970741398,bill/119/sres/6831,228
1775970742625,amendment/119/hamdt/1986,244
1775970743858,amendment/119/hamdt/2845,244
1775970745099,bill/119/hjres/6052,229
1775970746333,roll-call-vote/119/senate/1/124,68
1775970747550,bill/119/hjres/1930,229
1775970748792,bill/102/hconres/3981,231
1775970750022,bill/119/hres/798,2493
1775970751134,roll-call-vote/119/senate/1/188,68
1775970752345,amendment/119/hamdt/2243,244
1775970753586,bill/106/sres/4695,228
1775970754821,bill/119/sconres/6182,231
1775970756053,bill/112/hjres/1135,229
1775970757287,bill/119/sres/7358,228
1775970758521,bill/95/hres/3173,227
1775970759754,bill/119/hr/7260,2701
1775970761048,amendment/98/hamdt/2343,243
1775970762272,amendment/102/hamdt/2638,244
1775970763501,bill/119/hr/8549,226
1775970764744,bill/119/hr/1971,2793
1775970765862,amendment/119/hamdt/1127,244
1775970767110,amendment/119/samdt/347,1700
1775970768402,amendment/105/hamdt/2014,244
1775970769645,roll-call-vote/119/senate/1/425,68
1775970770885,bill/119/hres/4214,228
1775970772112,bill/110/hjres/2338,229
1775970773341,bill/119/s/2527,2224
1775970774639,bill/119/hjres/966,228
1775970775875,amendment/119/hamdt/2922,244
1775970777124,bill/119/sconres/2335,231
1775970778376,bill/119/hres/1982,228
1775970779607,bill/119/sjres/8077,229
1775970780837,bill/119/s/4413,225
1775970782062,bill/119/hres/1073,2901
1775970783182,bill/119/sjres/306,228
1775970784421,bill/114/s/2018,2993
1775970785739,amendment/97/samdt/2328,1417
1775970787029,bill/119/sjres/2333,229
1775970788269,bill/118/sjres/4404,229
1775970789509,roll-call-vote/118/senate/1/2,66
1775970790744,amendment/112/samdt/2675,1721
1775970792085,roll-call-vote/119/senate/2/613,68
1775970793298,bill/104/sjres/4794,229
1775970794529,amendment/119/hamdt/2188,244
1775970795747,bill/119/hres/2015,228
1775970796988,amendment/101/samdt/864,2176
1775970798329,amendment/103/samdt/2602,2408
1775970799612,bill/107/hconres/2015,231
1775970800841,amendment/119/hamdt/1884,244
1775970802084,roll-call-vote/119/house/1/624,67
1775970803313,bill/114/hjres/3385,229
1775970804552,bill/108/hres/4409,228
1775970805779,bill/113/s/4413,225
1775970807024,bill/114/sres/1012,228
1775970808258,bill/119/sconres/6337,231
1775970809507,bill/115/hr/1023,2905
1775970810925,bill/107/hr/1815,2572
1775970812212,amendment/114/samdt/785,1664
1775970813500,bill/102/sjres/1920,229
1775970814726,roll-call-vote/102/senate/2/621,68
1775970815942,bill/119/hres/1818,228
1775970817174,roll-call-vote/119/senate/1/566,68
1775970818393,bill/114/hjres/536,228
1775970819623,bill/97/hconres/4669,230
1775970820864,roll-call-vote/109/house/1/695,67
1775970822087,bill/119/sres/33,2658
1775970823199,roll-call-vote/102/senate/2/417,68
1775970824423,bill/107/sres/2962,228
1775970825667,bill/119/sjres/770,228
1775970826917,bill/119/sres/5182,228
1775970828161,bill/119/s/416,2558
1775970829273,roll-call-vote/119/senate/1/256,68
1775970830489,bill/119/s/1585,2377
1775970831600,bill/119/hr/5478,2682
1775970832717,amendment/119/samdt/977,1906
1775970833990,roll-call-vote/111/house/1/615,67
1775970835192,amendment/113/samdt/2372,1534
1775970836516,bill/94/hres/2567,227
1775970837750,roll-call-vote/105/house/2/57,66
1775970838959,bill/95/s/458,2125
1775970840274,bill/119/hres/6582,228
1775970841499,bill/100/hr/3715,2431
1775970842802,bill/112/s/2783,2303
1775970844118,amendment/93/samdt/2119,243
1775970845340,bill/119/s/202,2194
1775970846460,bill/119/sjres/2065,229
1775970847700,amendment/119/samdt/1972,1639
1775970849021,amendment/119/hamdt/564,243
1775970850249,amendment/119/samdt/2395,1769
1775970851560,bill/117/sconres/2550,231
1775970852803,bill/119/hjres/2416,229
1775970854045,bill/102/sconres/67,2565
1775970855370,bill/97/hr/1945,2022
1775970856667,bill/94/hres/2817,227
1775970857896,bill/119/sjres/1121,229
1775970859115,bill/115/sres/4914,228
1775970860347,amendment/111/samdt/2524,1575
1775970861646,bill/119/s/7444,225
1775970862896,roll-call-vote/116/house/1/655,67
1775970864165,bill/119/sjres/3917,229
1775970865421,bill/119/sconres/6159,231
1775970866669,bill/119/hr/5945,3150
1775970867786,bill/119/s/2334,2367
1775970869088,bill/119/sconres/720,230
1775970870332,roll-call-vote/119/senate/1/225,68
1775970871545,roll-call-vote/111/house/1/201,67
1775970872786,bill/96/hr/1125,2260
1775970874108,bill/96/sconres/1723,230
1775970875329,bill/119/sconres/2808,231
1775970876575,roll-call-vote/114/house/1/148,67
1775970877778,roll-call-vote/119/house/1/546,67
1775970879003,bill/119/hres/4007,228
1775970880237,roll-call-vote/119/house/2/153,67
1775970882200,bill/119/hconres/2072,231
1775970883458,roll-call-vote/116/house/1/482,67
1775970884670,amendment/98/samdt/2643,2099
1775970885966,amendment/119/samdt/734,2645
1775970887306,bill/119/sres/8107,228
1775970888550,bill/119/hr/3395,3479
1775970889668,bill/119/sjres/6487,229
1775970890919,bill/119/hres/2576,228
1775970892142,roll-call-vote/119/house/1/87,66
1775970893348,bill/119/sjres/675,228
1775970894585,bill/106/sres/3831,228
1775970895877,bill/119/sres/5195,228
1775970897109,bill/119/sres/3831,228
1775970898320,bill/119/s/4826,225
1775970899567,amendment/119/hamdt/1133,244
1775970900808,roll-call-vote/119/house/2/40,66
1775970902025,bill/119/sconres/4097,231
1775970903265,bill/114/hconres/1562,231
1775970904505,amendment/117/samdt/35,1646
1775970905850,amendment/119/samdt/1655,1632
1775970907152,roll-call-vote/101/senate/1/408,68
1775970908370,bill/99/sres/1915,227
